console,title,average_rating,rating_count,genres
n64,Lode Runner 3-D (Japan),4.63,8,[]
n64,Lode Runner 3-D (USA),4.62,13,[]
n64,Mace - The Dark Age (Europe),4.69,32,['Fighting']
n64,Mace - The Dark Age (USA),4.52,241,['Fighting']
n64,Madden Football 64 (Europe),4,16,"['Sports', 'Simulation', 'Football']"
n64,Madden Football 64 (USA),3.76,17,"['Sports', 'Simulation', 'Football']"
n64,Madden NFL 2000 (USA),4.58,12,"['Sports', 'Simulation', 'Football']"
n64,Madden NFL 2001 (USA),5,8,"['Sports', 'Simulation', 'Football']"
n64,Madden NFL 2002 (USA),4.5,34,"['Sports', 'Simulation', 'Football']"
n64,Madden NFL 99 (Europe),3.9,10,"['Sports', 'Simulation', 'Football']"
n64,Madden NFL 99 (USA),4.23,13,"['Sports', 'Simulation', 'Football']"
n64,Magical Tetris Challenge (Europe),4.58,12,"['Adventure', 'Puzzle']"
n64,Magical Tetris Challenge (Germany),5,6,"['Adventure', 'Puzzle']"
n64,Magical Tetris Challenge (USA),4.53,32,"['Adventure', 'Puzzle']"
n64,Magical Tetris Challenge featuring Mickey (Japan),4.75,8,[]
n64,Mahjong 64 (Japan),4,11,[]
n64,Mahjong Hourouki Classic (Japan),4.33,6,[]
n64,Mahjong Master (Japan),4.38,8,[]
n64,Major League Baseball featuring Ken Griffey Jr. (Europe),5,13,[]
n64,Major League Baseball featuring Ken Griffey Jr. (USA),4.21,34,[]
n64,Mega Man 64 (USA),4.38,283,"['Adventure', 'Role-Playing', 'Platformer']"
n64,"Mia Hamm Soccer 64 (USA) (En,Es)",4.88,40,['Soccer']
n64,Michael Owen's World League Soccer 2000 (Europe),3.52,23,[]
n64,Mickey no Racing Challenge USA (Japan),4.38,16,[]
n64,"Mickey's Speedway USA (Europe) (En,Fr,De,Es,It)",4.53,34,['Driving/Racing']
n64,Mickey's Speedway USA (USA),4.44,95,['Driving/Racing']
n64,"Micro Machines 64 Turbo (Europe) (En,Fr,De,Es,It)",4.8,25,['Driving/Racing']
n64,Micro Machines 64 Turbo (USA),4.7,27,['Driving/Racing']
n64,Midway's Greatest Arcade Hits Vol. 1 (USA),4.46,634,[]
n64,Mike Piazza's StrikeZone (USA),4.2,10,[]
n64,Milo's Astro Lanes (Europe),4.71,7,"['Sports', 'Simulation', 'Bowling']"
n64,Milo's Astro Lanes (USA),4.88,8,"['Sports', 'Simulation', 'Bowling']"
n64,Mischief Makers (Europe),4.46,115,"['Action', 'Platformer']"
n64,Mischief Makers (USA),4.36,273,"['Action', 'Platformer']"
n64,Mission Impossible (Europe),4.71,31,['Action']
n64,Mission Impossible (France),5,10,['Action']
n64,Mission Impossible (Germany),4.68,19,['Action']
n64,Mission Impossible (Italy),4.89,9,['Action']
n64,Mission Impossible (Spain),4.43,75,['Action']
n64,Mission Impossible (USA),4.34,67,['Action']
n64,"Monaco Grand Prix - Racing Simulation 2 (Europe) (En,Fr,Es,It)",4.58,88,"['Driving/Racing', 'Simulation']"
n64,Monaco Grand Prix (USA),4.6,20,"['Sports', 'Driving/Racing']"
n64,Monopoly (USA),4.21,70,"['Strategy', 'Trivia/Board Game']"
n64,"Monster Truck Madness 64 (Europe) (En,Fr,De,Es,It)",4.23,31,['Driving/Racing']
n64,Monster Truck Madness 64 (USA),4.6,35,['Driving/Racing']
n64,Morita Shougi 64 (Japan),4.18,11,[]
n64,Mortal Kombat 4 (Europe),4.13,264,['Fighting']
n64,Mortal Kombat 4 (USA),4.27,1894,['Fighting']
n64,Mortal Kombat Mythologies - Sub-Zero (Europe),3.84,126,"['Fighting', 'Platformer', 'Action-Adventure']"
n64,Mortal Kombat Mythologies - Sub-Zero (USA),3.99,159,"['Fighting', 'Platformer', 'Action-Adventure']"
n64,Mortal Kombat Trilogy (Europe),4.29,177,['Fighting']
n64,Mortal Kombat Trilogy (USA),4.28,1129,['Fighting']
n64,Mortal Kombat Trilogy (USA) (Rev B),4.13,105,['Fighting']
n64,"MRC - Multi Racing Championship (Europe) (En,Fr,De)",4.8,15,['Driving/Racing']
n64,MRC - Multi Racing Championship (Japan),4.5,10,['Driving/Racing']
n64,MRC - Multi Racing Championship (USA),4.75,40,['Driving/Racing']
n64,Ms. Pac-Man - Maze Madness (USA),3.44,285,['Action']
n64,"Mystical Ninja 2 Starring Goemon (Europe) (En,Fr,De)",4.56,101,[]
n64,Mystical Ninja Starring Goemon (Europe),4.57,138,"['Action', 'Adventure', 'Role-Playing']"
n64,Mystical Ninja Starring Goemon (USA),4.65,291,"['Action', 'Adventure', 'Role-Playing']"
n64,Nagano Winter Olympics '98 (Europe),4.3,10,"['Sports', 'Snowboarding/Skiing']"
n64,Nagano Winter Olympics '98 (USA),4.4,20,"['Sports', 'Snowboarding/Skiing']"
n64,Namco Museum 64 (USA),4.51,41,[]
n64,NASCAR 2000 (USA),4.01,76,"['Driving/Racing', 'Simulation']"
n64,"NASCAR 99 (Europe) (En,Fr,De)",4.8,10,['Driving/Racing']
n64,NASCAR 99 (USA),4.89,19,['Driving/Racing']
n64,NBA Courtside 2 featuring Kobe Bryant (USA),4.69,29,"['Sports', 'Basketball']"
n64,NBA Hangtime (Europe),4.5,20,['Basketball']
n64,NBA Hangtime (USA),4.69,48,['Basketball']
n64,NBA in the Zone '98 (Japan),4.6,5,"['Sports', 'Basketball']"
n64,NBA in the Zone '98 (USA),5,7,"['Sports', 'Basketball']"
n64,NBA in the Zone '99 (USA),5,5,"['Sports', 'Basketball']"
n64,NBA in the Zone 2 (Japan),4.86,7,"['Sports', 'Simulation', 'Basketball']"
n64,NBA in the Zone 2000 (Europe),4.67,6,"['Sports', 'Simulation', 'Basketball']"
n64,NBA in the Zone 2000 (USA),4.85,13,"['Sports', 'Simulation', 'Basketball']"
n64,NBA Jam 2000 (Europe),4.5,8,['Basketball']
n64,NBA Jam 2000 (USA),3.96,51,['Basketball']
n64,NBA Jam 99 (Europe),3.92,12,"['Sports', 'Simulation', 'Basketball']"
n64,NBA Jam 99 (USA),4.34,29,"['Sports', 'Simulation', 'Basketball']"
n64,"NBA Live 2000 (Europe) (En,Fr,De,Es)",4.29,21,"['Sports', 'Simulation', 'Basketball']"
n64,"NBA Live 2000 (USA) (En,Fr,De,Es)",4.25,44,"['Sports', 'Simulation', 'Basketball']"
n64,"NBA Live 99 (Europe) (En,Fr,De,Es,It)",5,7,"['Sports', 'Simulation', 'Basketball']"
n64,"NBA Live 99 (USA) (En,Fr,De,Es,It)",4.6,15,"['Sports', 'Simulation', 'Basketball']"
n64,NBA Pro 98 (Europe),4.6,5,[]
n64,NBA Pro 99 (Europe),5,6,[]
n64,NBA Showtime - NBA on NBC (USA),4.76,25,"['Sports', 'Basketball']"
n64,Neon Genesis Evangelion (Japan),4.61,98,"['Action', 'Minigame Collection']"
n64,"New Tetris, The (Europe)",4.43,14,['Puzzle']
n64,"New Tetris, The (USA)",4.62,50,['Puzzle']
n64,NFL Blitz - Special Edition (USA),4.47,17,['Football']
n64,NFL Blitz (USA),4.71,17,"['Action', 'Sports']"
n64,NFL Blitz 2000 (USA),4.61,23,"['Action', 'Sports', 'Football']"
n64,NFL Blitz 2001 (USA),4.61,31,"['Action', 'Sports', 'Football']"
n64,NFL Quarterback Club 2000 (Europe),4.6,5,['Sports']
n64,NFL Quarterback Club 2000 (USA),4.17,6,['Sports']
n64,NFL Quarterback Club 2001 (USA),4.89,9,"['Sports', 'Football']"
n64,NFL Quarterback Club 98 (Europe),4.4,5,"['Sports', 'Simulation', 'Football']"
n64,NFL Quarterback Club 98 (USA),4.75,8,"['Sports', 'Simulation', 'Football']"
n64,NFL Quarterback Club 99 (Europe),5,4,['Sports']
n64,NFL Quarterback Club 99 (USA),4.71,7,['Sports']
n64,"NHL 99 (Europe) (En,De,Sv,Fi)",4.86,7,"['Sports', 'Simulation', 'Hockey']"
n64,NHL 99 (USA),4.8,20,"['Sports', 'Simulation', 'Hockey']"
n64,NHL Blades of Steel '99 (USA),4.5,10,"['Sports', 'Hockey']"
n64,NHL Breakaway 98 (Europe),4.88,8,"['Sports', 'Hockey']"
n64,NHL Breakaway 98 (USA),4.29,7,"['Sports', 'Hockey']"
n64,NHL Breakaway 99 (Europe),4.88,8,"['Sports', 'Hockey']"
n64,NHL Breakaway 99 (USA),4.18,11,"['Sports', 'Hockey']"
n64,NHL Pro 99 (Europe),4.5,8,[]
n64,Nightmare Creatures (USA),4.31,70,"['Action', 'Adventure']"
n64,Nintama Rantarou 64 Game Gallery (Japan),4.27,11,[]
n64,Nintendo 64 Box + Cart,3.68,34,[]
n64,Nintendo All-Star! Dairantou Smash Brothers (Japan),4.51,767,[]
n64,No-Intro 20060522 Nintendo 64 Screenshots,4.3,706,[]
n64,"Nuclear Strike 64 (Europe) (En,Fr)",4.81,16,[]
n64,Nuclear Strike 64 (Germany),4.75,8,[]
n64,Nuclear Strike 64 (USA),4.43,127,[]
n64,Nushi Zuri 64 - Shiokaze ni Notte (Japan),4.85,20,[]
n64,Nushi Zuri 64 (Japan),4.83,24,[]
n64,Nushi Zuri 64 (Japan) (Rev A),4.43,7,[]
n64,"O.D.T. (Europe) (En,Fr,De,Es,It) (Proto)",4.5,10,[]
n64,"O.D.T. (USA) (En,Fr,Es) (Proto)",4.6,15,[]
n64,Off Road Challenge (Europe),5,10,"['Sports', 'Driving/Racing']"
n64,Off Road Challenge (USA),4.25,44,"['Sports', 'Driving/Racing']"
n64,Ogre Battle 64 - Person of Lordly Caliber (Japan) (Rev A),4.62,146,"['Strategy', 'Role-Playing']"
n64,Ogre Battle 64 - Person of Lordly Caliber (USA),4.64,498,"['Strategy', 'Role-Playing']"
n64,"Olympic Hockey Nagano '98 (Europe) (En,Fr,De,Es)",5,8,[]
n64,Olympic Hockey Nagano '98 (Japan),4.67,6,[]
n64,Olympic Hockey Nagano '98 (USA),4.83,6,[]
n64,Onegai Monsters (Japan),4.63,8,[]
n64,"Operation WinBack (Europe) (En,Fr,De,Es,It)",4.56,57,"['Action', 'Strategy', 'Shooter']"
n64,Pachinko 365 Nichi (Japan),5,6,[]
n64,Paperboy (Europe),5,5,"['Action', 'Driving/Racing']"
n64,Paperboy (USA),4.85,13,"['Action', 'Driving/Racing']"
n64,Parlor! Pro 64 - Pachinko Jikki Simulation Game (Japan),5,7,[]
n64,PD Ultraman Battle Collection 64 (Japan),4.53,32,[]
n64,Penny Racers (Europe),4.18,11,['Driving/Racing']
n64,Penny Racers (USA),4.58,19,['Driving/Racing']
n64,"Perfect Dark (Europe) (En,Fr,De,Es,It)",4.55,327,"['Action', 'Shooter', 'First-Person Shooter']"
n64,Perfect Dark (Japan),4.32,74,"['Action', 'Shooter', 'First-Person Shooter']"
n64,Perfect Dark (USA),4.47,1270,"['Action', 'Shooter', 'First-Person Shooter']"
n64,Perfect Dark (USA) (Rev A),4.63,80,"['Action', 'Shooter', 'First-Person Shooter']"
n64,PGA European Tour (USA),4.8,10,"['Sports', 'Simulation', 'Golf']"
n64,"PGA European Tour Golf (Europe) (En,Fr,De,Es,It)",4.3,10,[]
n64,Pikachuu Genki de Chuu (Japan),3.73,70,[]
n64,"Pilotwings 64 (Europe) (En,Fr,De)",4.66,35,"['Action', 'Strategy', 'Sports', 'Driving/Racing', 'Simulation']"
n64,Pilotwings 64 (Japan),4.36,36,"['Action', 'Strategy', 'Sports', 'Driving/Racing', 'Simulation']"
n64,Pilotwings 64 (USA),4.59,99,"['Action', 'Strategy', 'Sports', 'Driving/Racing', 'Simulation']"
n64,Polaris SnoCross (USA),4.27,22,"['Sports', 'Driving/Racing']"
n64,Power League 64 (Japan),4.29,7,['Baseball']
n64,Power Rangers - Lightspeed Rescue (Europe),3.57,35,"['Action', 'Adventure', 'Puzzle', 'Brawler']"
n64,Power Rangers - Lightspeed Rescue (USA),4.11,62,"['Action', 'Adventure', 'Puzzle', 'Brawler']"
n64,"Powerpuff Girls, The - Chemical X-Traction (USA)",2.15,168,"['Action', 'Fighting']"
n64,Premier Manager 64 (Europe),4.56,16,[]
n64,Pro Mahjong Kiwame 64 (Japan),4.04,104,[]
n64,Pro Mahjong Kiwame 64 (Japan) (Rev A),4.4,5,[]
n64,Pro Mahjong Tsuwamono 64 - Jansou Battle ni Chousen (Japan),4.4,5,[]
n64,Puyo Puyo 4 - Puyo Puyon Party (Japan),4.57,47,[]
n64,Puyo Puyo Sun 64 (Japan),4.62,26,[]
n64,Puzzle Bobble 64 (Japan),4.65,23,[]
n64,Quake 64 (Europe),4.53,133,[]
n64,Quake 64 (USA),4.5,68,[]
n64,Quake II (Europe),4.1,39,"['Action', 'First-Person Shooter']"
n64,Quake II (USA),4.57,72,"['Action', 'First-Person Shooter']"
n64,Quest 64 (USA),4.57,602,"['Adventure', 'Role-Playing']"
n64,Racing Simulation 2 (Germany),4.41,17,"['Driving/Racing', 'Simulation']"
n64,Rakuga Kids (Europe),4.8,10,[]
n64,Rakuga Kids (Japan),5,6,[]
n64,Rally '99 (Japan),4.33,12,['Driving/Racing']
n64,Rally Challenge 2000 (USA),4.51,37,['Driving/Racing']
n64,Rampage - World Tour (Europe),4.5,16,['Action']
n64,Rampage - World Tour (USA),4.62,81,['Action']
n64,Rampage 2 - Universal Tour (Europe),4.68,25,['Action']
n64,Rampage 2 - Universal Tour (USA),4.58,62,['Action']
n64,"Rat Attack! (Europe) (En,Fr,De,Es,It,Nl)",4.58,12,"['Action', 'Puzzle']"
n64,"Rat Attack! (USA) (En,Fr,De,Es,It,Nl)",4.64,11,"['Action', 'Puzzle']"
n64,"Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It)",4.49,245,['Platformer']
n64,"Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It)",4.32,456,['Platformer']
n64,"Razmoket, Les - La Chasse aux Tresors (France)",5,9,[]
n64,Razor Freestyle Scooter (USA),4.22,9,['Action']
n64,"Re-Volt (Europe) (En,Fr,De,Es)",4.74,42,"['Action', 'Driving/Racing', 'Vehicular Combat']"
n64,Re-Volt (USA),4.44,48,"['Action', 'Driving/Racing', 'Vehicular Combat']"
n64,Ready 2 Rumble Boxing - Round 2 (USA),4.82,50,"['Sports', 'Boxing']"
n64,"Ready 2 Rumble Boxing (Europe) (En,Fr,De)",4.14,14,"['Sports', 'Fighting', 'Boxing']"
n64,Ready 2 Rumble Boxing (USA),4.71,42,"['Sports', 'Fighting', 'Boxing']"
n64,"Resident Evil 2 (Europe) (En,Fr)",4.35,462,['Action-Adventure']
n64,Resident Evil 2 (USA) (Rev A),4.37,1852,['Action-Adventure']
n64,Road Rash 64 (Europe),4.27,62,"['Action', 'Driving/Racing']"
n64,Road Rash 64 (USA),4.61,252,"['Action', 'Driving/Racing']"
n64,"Roadsters Trophy (Europe) (En,Fr,De,Es,It,Nl)",5,15,[]
n64,"Roadsters Trophy (USA) (En,Fr,Es)",4.57,28,[]
n64,Robot Ponkottsu 64 - 7tsu no Umi no Caramel (Japan),5,9,[]
n64,Robotech - Crystal Dreams (USA) (Proto),4.48,25,[]
n64,Robotron 64 (Europe),5,5,['Action']
n64,Robotron 64 (USA),4.69,16,['Action']
n64,"Rocket - Robot on Wheels (Europe) (En,Fr,De)",4.55,20,"['Action', 'Platformer']"
n64,Rocket - Robot on Wheels (USA),4.48,230,"['Action', 'Platformer']"
n64,Rockman Dash - Hagane no Boukenshin (Japan),3.75,24,[]
n64,RR64 - Ridge Racer 64 (Europe),4.55,44,[]
n64,RR64 - Ridge Racer 64 (USA),4.41,111,[]
n64,RTL World League Soccer 2000 (Germany),4.4,10,[]
n64,Rugrats - Die grosse Schatzsuche (Germany),4.92,12,[]
n64,Rugrats - Scavenger Hunt (USA),4.1,21,['Puzzle']
n64,Rugrats - Treasure Hunt (Europe),4.89,9,['Puzzle']
n64,Rugrats in Paris - The Movie (Europe),4.8,10,[]
n64,Rugrats in Paris - The Movie (USA),3.31,32,[]
n64,"Rush 2 - Extreme Racing USA (Europe) (En,Fr,De,Es,It,Nl)",4.32,25,['Driving/Racing']
n64,Rush 2 - Extreme Racing USA (USA),4.59,114,['Driving/Racing']
n64,"S.C.A.R.S. (Europe) (En,Fr,De)",4.62,13,"['Action', 'Driving/Racing', 'Vehicular Combat']"
n64,S.C.A.R.S. (USA),4.45,22,"['Action', 'Driving/Racing', 'Vehicular Combat']"
n64,Saikyou Habu Shougi (Japan),4.67,9,[]
n64,"San Francisco Rush - Extreme Racing (Europe) (En,Fr,De)",4.24,62,['Driving/Racing']
n64,"San Francisco Rush - Extreme Racing (USA) (En,Fr,De)",4.52,82,['Driving/Racing']
n64,"San Francisco Rush 2049 (Europe) (En,Fr,De,Es,It,Nl)",4.47,92,"['Action', 'Driving/Racing']"
n64,San Francisco Rush 2049 (USA),4.43,124,"['Action', 'Driving/Racing']"
n64,Scooby-Doo! - Classic Creep Capers (Europe),4.45,29,['Adventure']
n64,Scooby-Doo! - Classic Creep Capers (USA),4.34,77,['Adventure']
n64,SD Hiryuu no Ken Densetsu (Japan),4.84,51,[]
n64,"Shadow Man (Europe) (En,Es,It)",4.5,118,['Action-Adventure']
n64,Shadow Man (France),4.44,16,['Action-Adventure']
n64,Shadow Man (Germany),4.76,25,['Action-Adventure']
n64,Shadow Man (USA),4.59,105,['Action-Adventure']
n64,Shadowgate 64 - Trials of the Four Towers (Europe),4.85,13,"['Adventure', 'Role-Playing']"
n64,"Shadowgate 64 - Trials of the Four Towers (Europe) (Es,It)",4.44,9,"['Adventure', 'Role-Playing']"
n64,"Shadowgate 64 - Trials of the Four Towers (Europe) (Fr,De,Nl)",4.19,26,"['Adventure', 'Role-Playing']"
n64,Shadowgate 64 - Trials of the Four Towers (Japan),4.78,9,"['Adventure', 'Role-Playing']"
n64,"Shadowgate 64 - Trials of the Four Towers (USA) (En,Es)",4.62,45,"['Adventure', 'Role-Playing']"
n64,Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan),5,8,[]
n64,Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan),4.4,15,[]
n64,Sim City 2000 (Japan),4.38,26,"['Strategy', 'Simulation']"
n64,Snobo Kids (Japan),5,8,[]
n64,Snow Speeder (Japan),4.33,6,[]
n64,Snowboard Kids (Europe),4.5,42,"['Sports', 'Driving/Racing', 'Snowboarding/Skiing']"
n64,Snowboard Kids (USA),4.52,111,"['Sports', 'Driving/Racing', 'Snowboarding/Skiing']"
n64,Snowboard Kids 2 (Europe),4.68,37,"['Sports', 'Driving/Racing', 'Snowboarding/Skiing']"
n64,Snowboard Kids 2 (USA),4.55,255,"['Sports', 'Driving/Racing', 'Snowboarding/Skiing']"
n64,Sonic Wings Assault (Japan),4.4,25,[]
n64,South Park - Chef's Luv Shack (Europe),4.31,13,"['Trivia/Board Game', 'Minigame Collection', 'Puzzle']"
n64,South Park - Chef's Luv Shack (USA),4.42,24,"['Trivia/Board Game', 'Minigame Collection', 'Puzzle']"
n64,"South Park (Europe) (En,Fr,Es)",4.31,61,"['Action', 'First-Person Shooter']"
n64,South Park (Germany),3.41,17,"['Action', 'First-Person Shooter']"
n64,South Park (USA),4.43,141,"['Action', 'First-Person Shooter']"
n64,South Park Rally (Europe),4.68,37,['Driving/Racing']
n64,South Park Rally (USA),4.37,52,['Driving/Racing']
n64,Space Dynamites (Japan),4.43,7,[]
n64,Space Invaders (USA),4.45,38,"['Action', 'Shooter', ""Shoot 'Em Up""]"
n64,"SpaceStation Silicon Valley (Europe) (En,Fr,De,Es,It,Nl,Pt)",4.03,220,[]
n64,SpaceStation Silicon Valley (Japan) (Proto),4.6,5,[]
n64,SpaceStation Silicon Valley (USA),4.44,78,[]
n64,Spider-Man (USA),4.16,669,"['Action', 'Adventure', 'Brawler']"
n64,Star Soldier - Vanishing Earth (Japan),5,7,"[""Shoot 'Em Up""]"
n64,Star Soldier - Vanishing Earth (USA),4.6,124,"[""Shoot 'Em Up""]"
n64,Star Twins (Japan),4.39,18,[]
n64,"Star Wars - Rogue Squadron (Europe) (En,Fr,De)",4.6,122,"['Action', 'Shooter']"
n64,"Star Wars - Rogue Squadron (Europe) (En,Fr,De) (Rev A)",4.53,43,"['Action', 'Shooter']"
n64,Star Wars - Rogue Squadron (USA),4.45,826,"['Action', 'Shooter']"
n64,Star Wars - Shadows of the Empire (Europe),4.55,80,"['Action', 'Adventure', 'Shooter']"
n64,Star Wars - Shadows of the Empire (USA),4.1,241,"['Action', 'Adventure', 'Shooter']"
n64,Star Wars - Shadows of the Empire (USA) (Rev A),4.4,42,"['Action', 'Adventure', 'Shooter']"
n64,Star Wars - Shadows of the Empire (USA) (Rev B),4.83,24,"['Action', 'Adventure', 'Shooter']"
n64,Star Wars - Shutsugeki! Rogue Chuutai (Japan),4.77,13,[]
n64,Star Wars - Teikoku no Kage (Japan),4.16,19,[]
n64,Star Wars Episode I - Battle for Naboo (Europe),4.63,38,"['Action', 'Vehicular Combat']"
n64,Star Wars Episode I - Battle for Naboo (USA),4.01,73,"['Action', 'Vehicular Combat']"
n64,"Star Wars Episode I - Racer (Europe) (En,Fr,De)",4.56,156,['Driving/Racing']
n64,Star Wars Episode I - Racer (Japan),5,13,['Driving/Racing']
n64,Star Wars Episode I - Racer (USA),4.52,459,['Driving/Racing']
n64,StarCraft 64 (Europe),4.54,65,['Real-Time Strategy']
n64,StarCraft 64 (USA),4.46,191,['Real-Time Strategy']
n64,StarCraft 64 (USA) (Beta),4.19,21,['Real-Time Strategy']
n64,"Starshot - Space Circus Fever (Europe) (En,Fr,De)",4.7,10,"['Action', 'Adventure']"
n64,"Starshot - Space Circus Fever (USA) (En,Fr,Es)",4.7,27,"['Action', 'Adventure']"
n64,Stunt Racer 64 (USA),4.59,34,['Driving/Racing']
n64,Super B-Daman - Battle Phoenix 64 (Japan),4.5,10,['Light-Gun Shooter']
n64,Super Bowling (Japan),4.4,5,['Sports']
n64,Super Bowling (USA),5,9,['Sports']
n64,Super Robot Spirits (Japan),5,21,[]
n64,Super Robot Taisen 64 (Japan),4.46,158,[]
n64,Super Speed Race 64 (Japan),4.39,18,[]
n64,"Supercross 2000 (Europe) (En,Fr,De)",4.4,15,"['Sports', 'Driving/Racing']"
n64,Supercross 2000 (USA),4.6,15,"['Sports', 'Driving/Racing']"
n64,"Superman (Europe) (En,Fr,De,Es,It,Nl)",2.75,44,"['Action', 'Adventure']"
n64,"Superman (USA) (En,Fr,Es)",4.62,7044,"['Action', 'Adventure']"
n64,Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan),3.57,14,[]
n64,Tarzan (Europe),4.39,57,"['Action', 'Adventure', 'Platformer']"
n64,Tarzan (France),4.5,16,"['Action', 'Adventure', 'Platformer']"
n64,Tarzan (Germany),4.6,10,"['Action', 'Adventure', 'Platformer']"
n64,Tarzan (USA),4.01,224,"['Action', 'Adventure', 'Platformer']"
n64,"Taz Express (Europe) (En,Fr,De,Es,It,Nl)",4.73,37,"['Action', 'Adventure']"
n64,Telefoot Soccer 2000 (France),4.5,10,[]
n64,Tetris 64 (Japan),4.46,26,['Puzzle']
n64,Tetrisphere (Europe),4.69,13,['Puzzle']
n64,Tetrisphere (USA),4.62,37,['Puzzle']
n64,TG Rally 2 (Europe),4.58,12,[]
n64,"Tigger's Honey Hunt (Europe) (En,Fr,De,Es,It,Nl,Da)",4.64,11,"['Action', 'Adventure']"
n64,Tigger's Honey Hunt (USA),4.64,25,"['Action', 'Adventure']"
n64,"Tom and Jerry in Fists of Furry (Europe) (En,Fr,De,Es,It,Nl)",4.41,34,[]
n64,Tom and Jerry in Fists of Furry (USA),4.13,138,[]
n64,Tom Clancy's Rainbow Six (Europe),4.53,19,"['Action', 'Strategy', 'Simulation', 'First-Person Shooter']"
n64,Tom Clancy's Rainbow Six (France),4.67,6,"['Action', 'Strategy', 'Simulation', 'First-Person Shooter']"
n64,Tom Clancy's Rainbow Six (Germany),4.44,9,"['Action', 'Strategy', 'Simulation', 'First-Person Shooter']"
n64,Tom Clancy's Rainbow Six (USA),4.3,81,"['Action', 'Strategy', 'Simulation', 'First-Person Shooter']"
n64,"Tonic Trouble (Europe) (En,Fr,De,Es,It)",4.77,35,"['Action', 'Platformer']"
n64,Tonic Trouble (USA) (Rev A),4.61,72,"['Action', 'Platformer']"
n64,Tony Hawk's Pro Skater (Europe),4.85,33,['Skateboarding']
n64,Tony Hawk's Pro Skater (USA),4.33,169,['Skateboarding']
n64,Tony Hawk's Pro Skater (USA) (Rev A),4.41,29,['Skateboarding']
n64,Tony Hawk's Pro Skater 2 (Europe),4.2,41,['Skateboarding']
n64,Tony Hawk's Pro Skater 2 (USA),4.59,138,['Skateboarding']
n64,Tony Hawk's Pro Skater 3 (USA),4.44,135,"['Action', 'Sports', 'Skateboarding']"
n64,Toon Panic (Japan) (Proto),5,9,[]
n64,Top Gear Hyper-Bike (Europe),5,12,[]
n64,Top Gear Hyper-Bike (Japan),3.88,8,[]
n64,Top Gear Hyper-Bike (USA),4,11,[]
n64,Top Gear Overdrive (Europe),4.83,12,['Driving/Racing']
n64,Top Gear Overdrive (Japan),5,7,['Driving/Racing']
n64,Top Gear Overdrive (USA),4.64,73,['Driving/Racing']
n64,Top Gear Rally (Europe),4.88,17,"['Sports', 'Driving/Racing']"
n64,Top Gear Rally (Japan),4.4,5,"['Sports', 'Driving/Racing']"
n64,Top Gear Rally (USA),4.58,64,"['Sports', 'Driving/Racing']"
n64,Top Gear Rally 2 (Europe),4.62,13,"['Sports', 'Driving/Racing']"
n64,Top Gear Rally 2 (Japan),4.71,7,"['Sports', 'Driving/Racing']"
n64,Top Gear Rally 2 (USA),4.7,33,"['Sports', 'Driving/Racing']"
n64,Toy Story 2 (Europe),4.2,111,"['Platformer', 'Action-Adventure']"
n64,Toy Story 2 (France),4.4,15,"['Platformer', 'Action-Adventure']"
n64,Toy Story 2 (Germany),4.76,21,"['Platformer', 'Action-Adventure']"
n64,Toy Story 2 (USA),4.51,737,"['Platformer', 'Action-Adventure']"
n64,Transformers - Beast Wars Metals 64 (Japan),4.64,11,[]
n64,Transformers - Beast Wars Transmetals (USA),3.87,38,"['Action', 'Fighting']"
n64,Triple Play 2000 (USA),4.65,17,"['Sports', 'Simulation', 'Baseball']"
n64,Tsumi to Batsu - Hoshi no Keishousha (Japan),4.8,50,[]
n64,Turok - Dinosaur Hunter (Europe),4.54,52,['First-Person Shooter']
n64,Turok - Dinosaur Hunter (Europe) (Rev A),4.82,11,['First-Person Shooter']
n64,Turok - Dinosaur Hunter (Europe) (Rev B),4.57,7,['First-Person Shooter']
n64,Turok - Dinosaur Hunter (Germany),4.69,16,['First-Person Shooter']
n64,Turok - Dinosaur Hunter (USA),4.5,182,['First-Person Shooter']
n64,Turok - Dinosaur Hunter (USA) (Rev A),3.8,20,['First-Person Shooter']
n64,Turok - Dinosaur Hunter (USA) (Rev B),4.52,23,['First-Person Shooter']
n64,Turok - Legenden des Verlorenen Landes (Germany),4.23,13,[]
n64,Turok - Rage Wars (Europe),4.83,18,"['Action', 'First-Person Shooter']"
n64,"Turok - Rage Wars (Europe) (En,Fr,It)",4.88,8,"['Action', 'First-Person Shooter']"
n64,Turok - Rage Wars (USA),4.55,249,"['Action', 'First-Person Shooter']"
n64,Turok 2 - Seeds of Evil (Europe),4.62,55,['First-Person Shooter']
n64,"Turok 2 - Seeds of Evil (Europe) (En,Fr,Es,It)",4.69,45,['First-Person Shooter']
n64,Turok 2 - Seeds of Evil (Europe) (Kiosk Demo),5,6,['First-Person Shooter']
n64,Turok 2 - Seeds of Evil (Germany),4.61,18,['First-Person Shooter']
n64,Turok 2 - Seeds of Evil (USA),4.51,188,['First-Person Shooter']
n64,Turok 2 - Seeds of Evil (USA) (Kiosk Demo),4.56,9,['First-Person Shooter']
n64,Turok 2 - Seeds of Evil (USA) (Rev A),4.55,22,['First-Person Shooter']
