console,title,href
n64,Body Harvest (USA),/Nintendo_64_ROMs/Body_Harvest_(USA)/39620
n64,Bokujou Monogatari 2 (Japan),/Nintendo_64_ROMs/Bokujou_Monogatari_2_(Japan)/39621
n64,Bomberman 64 - The Second Attack! (USA),/Nintendo_64_ROMs/Bomberman_64_-_The_Second_Attack!_(USA)/39624
n64,Bomberman 64 (Europe),/Nintendo_64_ROMs/Bomberman_64_(Europe)/39622
n64,Bomberman 64 (Japan) (Arcade Edition),/Nintendo_64_ROMs/Bomberman_64_(Japan)_(Arcade_Edition)/39623
n64,Bomberman 64 (USA),/Nintendo_64_ROMs/Bomberman_64_(USA)/39625
n64,Bomberman Hero - Mirian Oujo wo Sukue! (Japan),/Nintendo_64_ROMs/Bomberman_Hero_-_Mirian_Oujo_wo_Sukue!_(Japan)/39627
n64,Bomberman Hero (Europe),/Nintendo_64_ROMs/Bomberman_Hero_(Europe)/39626
n64,Bomberman Hero (USA),/Nintendo_64_ROMs/Bomberman_Hero_(USA)/39628
n64,Bottom of the 9th (USA),/Nintendo_64_ROMs/Bottom_of_the_9th_(USA)/39629
n64,Brunswick Circuit Pro Bowling (USA),/Nintendo_64_ROMs/Brunswick_Circuit_Pro_Bowling_(USA)/39630
n64,"Buck Bumble (Europe) (En,Fr,De,Es,It)","/Nintendo_64_ROMs/Buck_Bumble_(Europe)_(En,Fr,De,Es,It)/39631"
n64,Buck Bumble (Japan),/Nintendo_64_ROMs/Buck_Bumble_(Japan)/39632
n64,Buck Bumble (USA),/Nintendo_64_ROMs/Buck_Bumble_(USA)/39633
n64,"Bug's Life, A (Europe)","/Nintendo_64_ROMs/Bug's_Life,_A_(Europe)/39634"
n64,"Bug's Life, A (France)","/Nintendo_64_ROMs/Bug's_Life,_A_(France)/39635"
n64,"Bug's Life, A (Germany)","/Nintendo_64_ROMs/Bug's_Life,_A_(Germany)/39636"
n64,"Bug's Life, A (Italy)","/Nintendo_64_ROMs/Bug's_Life,_A_(Italy)/39637"
n64,"Bug's Life, A (USA)","/Nintendo_64_ROMs/Bug's_Life,_A_(USA)/39638"
n64,Bust-A-Move '99 (USA),/Nintendo_64_ROMs/Bust-A-Move_'99_(USA)/39642
n64,Bust-A-Move 2 - Arcade Edition (Europe),/Nintendo_64_ROMs/Bust-A-Move_2_-_Arcade_Edition_(Europe)/39639
n64,Bust-A-Move 2 - Arcade Edition (USA),/Nintendo_64_ROMs/Bust-A-Move_2_-_Arcade_Edition_(USA)/39640
n64,Bust-A-Move 3 DX (Europe),/Nintendo_64_ROMs/Bust-A-Move_3_DX_(Europe)/39641
n64,California Speed (USA),/Nintendo_64_ROMs/California_Speed_(USA)/39643
n64,"Carmageddon 64 (Europe) (En,Fr,De,Es)","/Nintendo_64_ROMs/Carmageddon_64_(Europe)_(En,Fr,De,Es)/39644"
n64,"Carmageddon 64 (Europe) (En,Fr,Es,It)","/Nintendo_64_ROMs/Carmageddon_64_(Europe)_(En,Fr,Es,It)/39645"
n64,Carmageddon 64 (USA),/Nintendo_64_ROMs/Carmageddon_64_(USA)/39646
n64,"Castlevania - Legacy of Darkness (Europe) (En,Fr,De)","/Nintendo_64_ROMs/Castlevania_-_Legacy_of_Darkness_(Europe)_(En,Fr,De)/39648"
n64,Castlevania - Legacy of Darkness (USA),/Nintendo_64_ROMs/Castlevania_-_Legacy_of_Darkness_(USA)/39649
n64,"Castlevania (Europe) (En,Fr,De)","/Nintendo_64_ROMs/Castlevania_(Europe)_(En,Fr,De)/39647"
n64,Castlevania (USA),/Nintendo_64_ROMs/Castlevania_(USA)/39651
n64,Castlevania (USA) (Rev B),/Nintendo_64_ROMs/Castlevania_(USA)_(Rev_B)/39650
n64,Centre Court Tennis (Europe),/Nintendo_64_ROMs/Centre_Court_Tennis_(Europe)/39652
n64,Chameleon Twist (Europe),/Nintendo_64_ROMs/Chameleon_Twist_(Europe)/39656
n64,Chameleon Twist (Japan),/Nintendo_64_ROMs/Chameleon_Twist_(Japan)/39657
n64,Chameleon Twist (USA),/Nintendo_64_ROMs/Chameleon_Twist_(USA)/39658
n64,Chameleon Twist 2 (Europe),/Nintendo_64_ROMs/Chameleon_Twist_2_(Europe)/39653
n64,Chameleon Twist 2 (Japan),/Nintendo_64_ROMs/Chameleon_Twist_2_(Japan)/39654
n64,Chameleon Twist 2 (USA),/Nintendo_64_ROMs/Chameleon_Twist_2_(USA)/39655
n64,Charlie Blast's Territory (Europe),/Nintendo_64_ROMs/Charlie_Blast's_Territory_(Europe)/39659
n64,Charlie Blast's Territory (USA),/Nintendo_64_ROMs/Charlie_Blast's_Territory_(USA)/39660
n64,Chopper Attack (Europe),/Nintendo_64_ROMs/Chopper_Attack_(Europe)/39661
n64,Chopper Attack (USA),/Nintendo_64_ROMs/Chopper_Attack_(USA)/39662
n64,Choro Q 64 (Japan),/Nintendo_64_ROMs/Choro_Q_64_(Japan)/39664
n64,Choro Q 64 II - Hacha Mecha Grand Prix Race (Japan),/Nintendo_64_ROMs/Choro_Q_64_II_-_Hacha_Mecha_Grand_Prix_Race_(Japan)/39663
n64,Chou Kuukan Nighter Pro Yakyuu King (Japan),/Nintendo_64_ROMs/Chou_Kuukan_Nighter_Pro_Yakyuu_King_(Japan)/39666
