console,title,href
ps2,"7 Blades (Europe) (En,Fr,De)","/Sony_Playstation_2_ISOs/7_Blades_(Europe)_(En,Fr,De)/152525"
ps2,7 Sins (Europe),/Sony_Playstation_2_ISOs/7_Sins_(Europe)/152526
ps2,"7 Sins (Europe) (Fr,Es,It)","/Sony_Playstation_2_ISOs/7_Sins_(Europe)_(Fr,Es,It)/152527"
ps2,"7 Wonders of the Ancient World (Europe) (En,Fr,De,Es,It)","/Sony_Playstation_2_ISOs/7_Wonders_of_the_Ancient_World_(Europe)_(En,Fr,De,Es,It)/152528"
ps2,7 Wonders of the Ancient World (USA),/Sony_Playstation_2_ISOs/7_Wonders_of_the_Ancient_World_(USA)/150071
ps2,"A-Train 6 (Europe) (En,Fr,De)","/Sony_Playstation_2_ISOs/A-Train_6_(Europe)_(En,Fr,De)/152649"
ps2,"AC-DC Live - Rock Band (Europe) (En,Fr,De,Es,It)","/Sony_Playstation_2_ISOs/AC-DC_Live_-_Rock_Band_(Europe)_(En,Fr,De,Es,It)/152529"
ps2,AC-DC Live - Rock Band Track Pack (USA),/Sony_Playstation_2_ISOs/AC-DC_Live_-_Rock_Band_Track_Pack_(USA)/150072
ps2,"Ace Combat - Distant Thunder (Europe, Australia) (En,Fr,De,Es,It)","/Sony_Playstation_2_ISOs/Ace_Combat_-_Distant_Thunder_(Europe,_Australia)_(En,Fr,De,Es,It)/152530"
ps2,"Ace Combat - Squadron Leader (Europe, Australia) (En,Fr,De,Es,It)","/Sony_Playstation_2_ISOs/Ace_Combat_-_Squadron_Leader_(Europe,_Australia)_(En,Fr,De,Es,It)/152531"
ps2,"Ace Combat - The Belkan War (Europe, Australia) (En,Fr,De,Es,It)","/Sony_Playstation_2_ISOs/Ace_Combat_-_The_Belkan_War_(Europe,_Australia)_(En,Fr,De,Es,It)/152532"
ps2,Ace Combat 04 - Shattered Skies (USA),/Sony_Playstation_2_ISOs/Ace_Combat_04_-_Shattered_Skies_(USA)/150073
ps2,Ace Combat 5 - The Unsung War (Japan),/Sony_Playstation_2_ISOs/Ace_Combat_5_-_The_Unsung_War_(Japan)/151529
ps2,"Ace Combat 5 - The Unsung War (USA) (En,Ja)","/Sony_Playstation_2_ISOs/Ace_Combat_5_-_The_Unsung_War_(USA)_(En,Ja)/150074"
ps2,Ace Combat Zero - The Belkan War (USA),/Sony_Playstation_2_ISOs/Ace_Combat_Zero_-_The_Belkan_War_(USA)/150075
ps2,Ace Lightning (Europe),/Sony_Playstation_2_ISOs/Ace_Lightning_(Europe)/152533
ps2,Aces of War (Europe),/Sony_Playstation_2_ISOs/Aces_of_War_(Europe)/152534
ps2,Action Girlz Racing (Europe),/Sony_Playstation_2_ISOs/Action_Girlz_Racing_(Europe)/152535
ps2,"Action Man A.T.O.M. - Alpha Teens on Machines (Europe) (En,Fr,De,Es,It,Nl,No,Da,Fi)","/Sony_Playstation_2_ISOs/Action_Man_A.T.O.M._-_Alpha_Teens_on_Machines_(Europe)_(En,Fr,De,Es,It,Nl,No,Da,Fi)/152536"
ps2,Activision Anthology (Europe),/Sony_Playstation_2_ISOs/Activision_Anthology_(Europe)/152537
ps2,Activision Anthology (USA),/Sony_Playstation_2_ISOs/Activision_Anthology_(USA)/150076
ps2,"Adiboo and the Energy Thieves (Europe) (En,Fr,De,Es,It,Nl)","/Sony_Playstation_2_ISOs/Adiboo_and_the_Energy_Thieves_(Europe)_(En,Fr,De,Es,It,Nl)/152538"
ps2,"Adventures of Cookie & Cream, The (USA)","/Sony_Playstation_2_ISOs/Adventures_of_Cookie_&_Cream,_The_(USA)/150077"
ps2,"Adventures of Darwin, The (USA)","/Sony_Playstation_2_ISOs/Adventures_of_Darwin,_The_(USA)/150078"
ps2,Aeon Flux (Europe),/Sony_Playstation_2_ISOs/Aeon_Flux_(Europe)/152539
ps2,"Aeon Flux (Europe) (En,Fr,De,Es)","/Sony_Playstation_2_ISOs/Aeon_Flux_(Europe)_(En,Fr,De,Es)/152540"
ps2,Aeon Flux (USA),/Sony_Playstation_2_ISOs/Aeon_Flux_(USA)/150079
ps2,Aero Elite - Combat Academy (USA),/Sony_Playstation_2_ISOs/Aero_Elite_-_Combat_Academy_(USA)/150080
ps2,AFL Live - Premiership Edition (Australia),/Sony_Playstation_2_ISOs/AFL_Live_-_Premiership_Edition_(Australia)/152544
ps2,AFL Live 2003 (Australia),/Sony_Playstation_2_ISOs/AFL_Live_2003_(Australia)/152541
ps2,AFL Live 2004 - Aussie Rules Football (Europe),/Sony_Playstation_2_ISOs/AFL_Live_2004_-_Aussie_Rules_Football_(Europe)/152542
