console,title,href
nes,Akumajou Special - Boku Dracula-kun (Japan) [En by Vice v1.04] (~I'm Kid Dracula!!),/Nintendo_Entertainment_System_ROMs/Akumajou_Special_-_Boku_Dracula-kun_(Japan)_[En_by_Vice_v1.04]_(~I'm_Kid_Dracula!!)/54746
nes,Al Unser Jr. Turbo Racing (USA),/Nintendo_Entertainment_System_ROMs/Al_Unser_Jr._Turbo_Racing_(USA)/54764
nes,Aladdin (Europe),/Nintendo_Entertainment_System_ROMs/Aladdin_(Europe)/54751
nes,Alfred Chicken (Europe),/Nintendo_Entertainment_System_ROMs/Alfred_Chicken_(Europe)/54754
nes,Alfred Chicken (USA),/Nintendo_Entertainment_System_ROMs/Alfred_Chicken_(USA)/54755
nes,Alien 3 (Europe),/Nintendo_Entertainment_System_ROMs/Alien_3_(Europe)/54756
nes,Alien 3 (USA),/Nintendo_Entertainment_System_ROMs/Alien_3_(USA)/54757
nes,Alien Syndrome (Japan),/Nintendo_Entertainment_System_ROMs/Alien_Syndrome_(Japan)/54758
nes,Alien Syndrome (USA) (Unl),/Nintendo_Entertainment_System_ROMs/Alien_Syndrome_(USA)_(Unl)/54759
nes,Alien VS Predator (C),/Nintendo_Entertainment_System_ROMs/Alien_VS_Predator_(C)/54760
nes,All-Pro Basketball (USA),/Nintendo_Entertainment_System_ROMs/All-Pro_Basketball_(USA)/54761
nes,Alpha Mission (Europe),/Nintendo_Entertainment_System_ROMs/Alpha_Mission_(Europe)/54762
nes,Alpha Mission (USA),/Nintendo_Entertainment_System_ROMs/Alpha_Mission_(USA)/54763
nes,Amagon (USA),/Nintendo_Entertainment_System_ROMs/Amagon_(USA)/54765
nes,America Daitouryou Senkyo (Japan),/Nintendo_Entertainment_System_ROMs/America_Daitouryou_Senkyo_(Japan)/54766
nes,America Oudan Ultra Quiz - Shijou Saidai no Tatakai (Japan),/Nintendo_Entertainment_System_ROMs/America_Oudan_Ultra_Quiz_-_Shijou_Saidai_no_Tatakai_(Japan)/54770
nes,American Dream (Japan),/Nintendo_Entertainment_System_ROMs/American_Dream_(Japan)/54768
nes,American Dream (Japan) [En by Pale Dim v1.0],/Nintendo_Entertainment_System_ROMs/American_Dream_(Japan)_[En_by_Pale_Dim_v1.0]/54767
nes,American Gladiators (USA),/Nintendo_Entertainment_System_ROMs/American_Gladiators_(USA)/54769
nes,Ankoku Shinwa - Yamato Takeru Densetsu (Japan),/Nintendo_Entertainment_System_ROMs/Ankoku_Shinwa_-_Yamato_Takeru_Densetsu_(Japan)/54771
nes,Anticipation (Europe),/Nintendo_Entertainment_System_ROMs/Anticipation_(Europe)/54772
nes,Anticipation (USA),/Nintendo_Entertainment_System_ROMs/Anticipation_(USA)/54773
nes,Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan),/Nintendo_Entertainment_System_ROMs/Aoki_Ookami_to_Shiroki_Mejika_-_Genchou_Hishi_(Japan)/54774
nes,Aoki Ookami to Shiroki Mejika - Genghis Khan (Japan),/Nintendo_Entertainment_System_ROMs/Aoki_Ookami_to_Shiroki_Mejika_-_Genghis_Khan_(Japan)/54775
nes,Arabian Dream Scheherazade (Japan),/Nintendo_Entertainment_System_ROMs/Arabian_Dream_Scheherazade_(Japan)/54776
nes,Arch Rivals - A Basket Brawl! (Europe),/Nintendo_Entertainment_System_ROMs/Arch_Rivals_-_A_Basket_Brawl!_(Europe)/54778
nes,Arch Rivals - A Basket Brawl! (USA),/Nintendo_Entertainment_System_ROMs/Arch_Rivals_-_A_Basket_Brawl!_(USA)/54779
nes,Archon (USA),/Nintendo_Entertainment_System_ROMs/Archon_(USA)/54777
nes,Arctic (Japan),/Nintendo_Entertainment_System_ROMs/Arctic_(Japan)/54781
nes,Arctic Adventure - The Penguin & Seal (Australia) (Unl),/Nintendo_Entertainment_System_ROMs/Arctic_Adventure_-_The_Penguin_&_Seal_(Australia)_(Unl)/54780
nes,Argos no Senshi (Japan),/Nintendo_Entertainment_System_ROMs/Argos_no_Senshi_(Japan)/54783
nes,Argus (Japan),/Nintendo_Entertainment_System_ROMs/Argus_(Japan)/54784
nes,Arkanoid (Japan),/Nintendo_Entertainment_System_ROMs/Arkanoid_(Japan)/54786
nes,Arkanoid (USA),/Nintendo_Entertainment_System_ROMs/Arkanoid_(USA)/54788
