console,title,href
sega_dreamcast,Dance Dance Revolution Club Version Dreamcast Edition (Japan),/Sega_Dreamcast_ISOs/Dance_Dance_Revolution_Club_Version_Dreamcast_Edition_(Japan)/182327
sega_dreamcast,Dancing Blade Katteni Momo Tenshi! Kanzen Ban (Japan),/Sega_Dreamcast_ISOs/Dancing_Blade_Katteni_Momo_Tenshi!_Kanzen_Ban_(Japan)/99399
sega_dreamcast,Dancing Blade Katteni Momotenshi II - Tears of Eden (Japan),/Sega_Dreamcast_ISOs/Dancing_Blade_Katteni_Momotenshi_II_-_Tears_of_Eden_(Japan)/182328
sega_dreamcast,Dave Mirra Freestyle BMX (United Kingdom),/Sega_Dreamcast_ISOs/Dave_Mirra_Freestyle_BMX_(United_Kingdom)/51576
sega_dreamcast,Dave Mirra Freestyle BMX (USA),/Sega_Dreamcast_ISOs/Dave_Mirra_Freestyle_BMX_(USA)/33
sega_dreamcast,Daytona USA (USA),/Sega_Dreamcast_ISOs/Daytona_USA_(USA)/34
sega_dreamcast,"Daytona USA 2001 (Europe)(En,Fr,De,Es)","/Sega_Dreamcast_ISOs/Daytona_USA_2001_(Europe)(En,Fr,De,Es)/51577"
sega_dreamcast,Daytona USA 2001 (Japan),/Sega_Dreamcast_ISOs/Daytona_USA_2001_(Japan)/99401
sega_dreamcast,DC Import Enabler (PAL),/Sega_Dreamcast_ISOs/DC_Import_Enabler_(PAL)/51578
sega_dreamcast,DC Planet Cheat Pack Volume 1 (PAL),/Sega_Dreamcast_ISOs/DC_Planet_Cheat_Pack_Volume_1_(PAL)/51579
sega_dreamcast,"De La Jet Set Radio (Japan)(En,Fr,De,Es,Jp)","/Sega_Dreamcast_ISOs/De_La_Jet_Set_Radio_(Japan)(En,Fr,De,Es,Jp)/182329"
sega_dreamcast,"De La Jet Set Radio Dreamcast Direct Only (Japan)(En,Fr,De,Es,Jp)","/Sega_Dreamcast_ISOs/De_La_Jet_Set_Radio_Dreamcast_Direct_Only_(Japan)(En,Fr,De,Es,Jp)/182330"
